UMAP1,UMAP2
5.960821,19.991634
6.018493,19.940598
6.021816,19.940474
6.020381,19.94268
6.027329,19.936218
6.0363655,19.929636
6.049443,19.916607
6.049196,19.930117
6.058014,19.908642
6.0798993,19.89188
6.0734873,19.899933
6.113057,19.864035
6.1580825,19.824533
6.1502867,19.834126
6.171175,19.814165
6.180269,19.804285
6.195369,19.787865
6.2080574,19.782587
6.221445,19.75395
6.228913,19.740435
6.2436447,19.722675
6.2573695,19.704027
6.26325,19.698456
6.2769675,19.677979
6.2976665,19.648067
6.299399,19.646711
6.3102465,19.62895
6.3199673,19.61151
6.3287497,19.595268
6.342168,19.565775
6.3459697,19.555016
6.3611383,19.544489
6.3526745,19.539295
6.3674536,19.527536
6.367514,19.512274
6.369752,19.493952
6.4350376,19.557976
6.372665,19.468437
6.369991,19.451662
6.36836,19.438046
6.3761477,19.436474
6.358098,19.413582
6.3464284,19.394957
6.346729,19.39443
6.333458,19.381113
6.3178444,19.365042
6.305657,19.345343
6.2970753,19.337303
6.2867374,19.329462
6.262448,19.31055
6.2484903,19.30011
6.220517,19.287338
6.2037396,19.280222
6.1884656,19.272186
6.1751423,19.26677
6.160968,19.258883
6.1345415,19.249443
6.121828,19.243513
6.108203,19.241932
6.0934505,19.24042
6.0836205,19.233639
6.0532756,19.227114
6.0635233,19.221924
6.038652,19.226309
6.0290685,19.223454
6.005275,19.224424
5.995117,19.22584
5.958973,19.227493
5.9346886,19.231787
5.926632,19.231361
5.8929815,19.23808
5.8778486,19.240875
5.860483,19.24549
5.8457203,19.249855
5.827362,19.258736
5.8029695,19.264662
5.788622,19.27264
5.766075,19.282228
5.762059,19.276384
5.718611,19.312107
5.6896477,19.32535
5.6628575,19.340216
5.6366653,19.358631
5.5883536,19.391201
5.587172,19.386036
5.5644636,19.399437
5.5486865,19.414907
5.537488,19.422874
5.5341287,19.426826
5.5072756,19.447046
5.4785123,19.473217
5.45695,19.4917
5.427922,19.520084
5.4008045,19.545813
5.352696,19.594185
5.3448534,19.606737
5.332656,19.621542
5.3135,19.63612
5.290511,19.668606
5.286941,19.67834
5.2454057,19.72678
5.2379584,19.736425
5.2295017,19.74878
5.1837935,19.81198
5.170101,19.838085
5.1615133,19.850943
5.128815,19.907228
5.1347036,19.896667
5.1091805,19.947495
5.1058364,19.951641
5.090929,19.989758
5.0781703,20.015535
5.068508,20.027708
5.052356,20.076643
5.0263734,20.149612
4.9935174,20.217432
5.011587,20.202646
4.988259,20.260994
4.982733,20.295467
4.9761834,20.316177
4.969908,20.352571
4.970724,20.347433
4.9617267,20.389565
4.9572697,20.423357
4.9504113,20.46823
4.935978,20.548998
4.934603,20.56734
4.934858,20.610754
4.9196153,20.641949
4.91519,20.662537
4.9036856,20.713396
4.8943915,20.745369
4.8864384,20.768816
4.860712,20.870157
4.844667,20.926281
4.846042,20.92458
4.8283124,20.98048
4.833144,20.971464
4.821831,21.015985
4.8069115,21.067463
4.8012857,21.090443
4.785509,21.139116
4.778169,21.170729
4.764537,21.223066
4.7663302,21.215504
4.749887,21.271606
4.7418356,21.3021
4.72998,21.343452
4.7037883,21.420101
4.6988406,21.440914
4.6933246,21.457378
4.6824393,21.491573
4.6724463,21.523298
4.6615505,21.568756
4.6545863,21.594107
4.651492,21.590086
4.6328564,21.638725
4.6206756,21.674969
4.6172924,21.688694
4.5765853,21.764215
4.5996203,21.73636
4.578322,21.780926
4.5608797,21.826294
4.54955,21.84807
4.5282717,21.893658
4.497561,21.950699
4.4804754,21.980415
4.4597754,22.022352
4.4318814,22.073164
4.421982,22.090778
4.4117274,22.105152
4.396311,22.128977
4.3750796,22.166517
4.3606553,22.182783
4.320658,22.231123
4.316849,22.236725
4.2908335,22.2645
4.288814,22.271368
4.260579,22.299944
4.22559,22.329992
4.2056003,22.344711
4.185392,22.361992
4.168757,22.374065
4.127525,22.40717
4.1131744,22.415916
4.086234,22.433979
4.076765,22.441662
4.0517473,22.457224
4.039556,22.464819
3.9977536,22.503967
3.9895806,22.49825
3.9770002,22.50152
3.9687386,22.515837
3.965944,22.520079
3.9003286,22.517206
3.895477,22.51783
3.8669782,22.519663
3.8498576,22.522535
3.8273482,22.536173
3.8292367,22.51474
3.7971046,22.502405
3.7726011,22.495438
3.7610319,22.48932
3.7477798,22.480673
3.7320335,22.475704
3.726753,22.470255
3.719011,22.464373
3.6969483,22.457949
3.675658,22.418869
3.6792214,22.419235
3.6688359,22.406656
3.651308,22.380644
3.6484957,22.374405
3.6340013,22.347351
3.6276875,22.331556
3.6109412,22.304197
3.5765846,22.245506
3.604638,22.273191
3.594744,22.235804
3.587752,22.222548
3.5895329,22.199171
3.5881226,22.16594
3.589265,22.166553
3.5887802,22.123129
3.589157,22.128191
3.5904005,22.099176
3.591839,22.078274
3.594697,22.041195
3.5951917,22.025928
3.598394,22.005838
3.5972953,21.990185
3.6041667,21.906715
3.603399,21.917818
3.6064236,21.903437
3.6060092,21.832535
3.6203153,21.776
3.6203136,21.789516
3.6351507,21.702684
3.6498191,21.6414
3.6540716,21.635847
3.661602,21.61242
3.6795826,21.56399
3.679584,21.560953
3.6811182,21.55223
3.7014542,21.498333
3.7294075,21.431349
3.7366803,21.411482
3.7493079,21.37902
3.7716258,21.329382
3.7774248,21.30554
3.8056061,21.240864
3.8369617,21.201252
3.834239,21.172968
3.8361228,21.15969
3.8685079,21.085669
3.8708398,21.078602
3.8926945,21.030605
3.9215071,20.947853
3.9322183,20.934956
3.9729674,20.844778
3.986338,20.805555
4.010875,20.761
4.017379,20.734783
4.045788,20.659933
4.0510983,20.648336
4.0625625,20.619608
4.068965,20.568
4.103963,20.504488
4.125362,20.44219
4.1577654,20.356983
4.153467,20.3537
4.171217,20.295809
4.184754,20.261864
4.1982627,20.226847
4.225119,20.146214
4.240525,20.102077
4.255586,20.059994
4.259569,20.046324
4.2836413,19.976027
4.3233237,19.868092
4.33859,19.828396
4.3398585,19.82333
4.3792357,19.746668
4.3831835,19.703293
4.39501,19.673687
4.4088383,19.637407
4.421024,19.593376
4.423918,19.580465
4.451678,19.501873
4.4681387,19.447746
4.4756255,19.412123
4.4873257,19.379131
4.508797,19.317547
4.529634,19.215704
4.5313473,19.207071
4.537531,19.17679
4.543603,19.15146
4.5618415,19.06107
4.5614,19.06854
4.5815763,18.975088
4.5859284,18.91693
4.596728,18.86832
4.607478,18.822084
4.6144834,18.765047
4.6210833,18.732914
4.623114,18.681837
4.633187,18.628403
4.6341977,18.566713
4.634748,18.530436
4.6385393,18.502089
4.63593,18.443813
4.6318574,18.391638
4.6285625,18.3543
4.62272,18.32188
4.6219997,18.270983
4.6024776,18.209084
4.5925074,18.180914
4.591498,18.183285
4.571668,18.114128
4.5606422,18.09633
4.5369706,18.04248
4.534128,18.038095
4.519462,18.018194
4.5102844,18.006056
4.475738,17.96536
4.4802494,17.954277
4.4527082,17.92574
4.43726,17.913292
4.4118133,17.885578
4.403525,17.876984
4.3854394,17.867537
4.373574,17.852327
4.337252,17.834488
4.294512,17.800688
4.2876754,17.80914
4.271338,17.805452
4.2413077,17.794657
4.1796927,17.764986
4.167241,17.78309
4.1523027,17.778961
4.154845,17.779667
4.098508,17.776089
4.0278025,17.765844
4.0407825,17.776342
4.029843,17.770626
3.9942343,17.777601
3.979949,17.782473
3.913013,17.800596
3.8942325,17.790272
3.86123,17.813417
3.8518512,17.818935
3.8217177,17.826351
3.8119392,17.830107
3.7723544,17.847162
3.737537,17.862623
3.6511838,17.90409
3.6430032,17.911713
3.5564387,17.953093
3.5252979,17.966143
3.511798,17.983675
3.4992702,17.990128
3.4608233,18.009941
3.4191606,18.037786
3.3933544,18.050814
3.3206725,18.100235
3.275066,18.161703
3.240249,18.15346
3.210076,18.174044
3.1256316,18.23103
3.0808325,18.257431
3.0539675,18.277403
2.9958303,18.318712
2.960483,18.34285
2.873636,18.402252
2.8711028,18.405754
2.8502796,18.41843
2.797741,18.456318
2.7638435,18.480507
2.676977,18.535599
2.6083941,18.585842
2.6131072,18.57645
2.5679743,18.605753
2.5006196,18.623863
2.4610283,18.683094
2.3787942,18.744598
2.3638628,18.754673
2.34125,18.77011
2.2409313,18.844044
2.151038,18.910404
2.1433787,18.91678
2.0679946,18.965069
2.0109253,19.004148
1.9787996,19.028025
1.931601,19.061409
1.84981,19.115374
1.7997384,19.146103
1.7578433,19.174376
1.751377,19.185997
1.6339681,19.247274
1.6148771,19.277496
1.5608404,19.316797
1.5581537,19.320591
1.4777926,19.37371
1.3968524,19.44077
1.3838503,19.447878
1.3643835,19.463139
1.3199292,19.497423
1.2687819,19.539478
1.2133589,19.583593
1.1907157,19.602465
1.1618294,19.627071
1.1600137,19.638062
1.1219102,19.671432
1.0498906,19.762342
1.043962,19.772476
1.0033889,19.825699
0.9921096,19.842941
0.9498834,19.897465
0.9509537,19.898016
0.91174674,19.950752
0.88533914,19.993261
0.8497288,20.041172
0.83325523,20.069471
0.83079773,20.07906
0.79294825,20.123882
0.7763261,20.143381
0.76068836,20.17518
0.74673694,20.198927
0.7185764,20.243912
0.7007393,20.268028
0.6986472,20.280422
0.6767903,20.319157
0.6586659,20.359905
0.6351917,20.397646
0.62716883,20.426048
0.6279409,20.415163
0.61290836,20.459219
0.6049006,20.47406
0.5976829,20.4913
0.58179575,20.534525
0.56491935,20.576166
0.5573771,20.600798
0.54454786,20.63486
0.5378707,20.665117
0.5318064,20.687206
0.5255461,20.708208
0.5158009,20.75448
0.5112258,20.78618
0.50943524,20.81141
0.5030674,20.856133
0.5024522,20.88272
0.4953817,20.909227
0.50275373,20.917675
0.5048934,20.970387
0.5088519,20.98635
0.4950195,21.024584
0.51791346,21.033537
0.5222221,21.05016
0.52902186,21.072016
0.5324289,21.084608
0.55478865,21.132162
0.5588674,21.143467
0.5752222,21.174942
0.5902167,21.198618
0.5894825,21.199947
0.6106661,21.223745
0.61500657,21.230282
0.64825654,21.270458
0.6456276,21.270874
0.68421376,21.3057
0.67855877,21.299597
0.6979886,21.315947
0.7196238,21.33124
0.7289322,21.338722
0.7344349,21.337399
0.7557657,21.344418
0.75806594,21.346756
0.79110247,21.35291
0.8089211,21.355244
0.82407075,21.356325
0.8311272,21.357304
0.85579115,21.359077
0.87850684,21.357464
0.8868652,21.359585
0.9038863,21.356998
0.9150096,21.356709
0.95348287,21.351921
0.9843771,21.342348
0.9944148,21.339264
1.0085148,21.334349
1.0266825,21.328516
1.0417572,21.32099
1.0496334,21.31831
1.0686015,21.308285
1.089251,21.296528
1.0967528,21.294474
1.1288823,21.274069
1.1460891,21.260836
1.1853254,21.234491
1.1929374,21.229977
1.2183486,21.208593
1.24024,21.190516
1.2579631,21.171982
1.2731562,21.16212
1.2812903,21.15225
1.3112613,21.124563
1.3387632,21.095448
1.3568456,21.07511
1.3717614,21.057476
1.3864058,21.043343
1.4120036,21.014624
1.4338564,20.987923
1.4530108,20.963682
1.4815485,20.926674
1.4975849,20.917799
1.5350869,20.871851
1.5493966,20.845078
1.57808,20.807863
1.6113497,20.766214
1.6098256,20.7708
1.6593866,20.706347
1.6680183,20.694584
1.6985698,20.653906
1.7190429,20.624798
1.7320168,20.609228
1.757262,20.57343
1.7937928,20.523808
1.7969259,20.521637
1.8588276,20.439247
1.8645364,20.426851
1.9363722,20.3357
1.9636341,20.300049
1.96635,20.293255
2.0152295,20.242647
2.053527,20.178703
2.0920148,20.121214
2.1463878,20.04398
2.1680672,20.008945
2.1826928,19.973793
2.2201679,19.932232
2.25341,19.880909
2.3144374,19.799057
2.3280277,19.777315
2.3865032,19.69753
2.4175935,19.651371
2.4989784,19.5301
2.5080004,19.516775
2.590234,19.41602
2.6138914,19.349457
2.6268744,19.316988
2.6575575,19.278988
2.684784,19.19624
2.7308345,19.134533
2.778603,19.04856
2.8319805,18.9504
2.8655887,18.888166
2.9243267,18.780134
2.9312663,18.762081
2.976181,18.682634
3.0009046,18.633015
3.0327446,18.573162
3.067273,18.505787
3.1171954,18.409313
3.1180499,18.402838
3.2204258,18.215736
3.2491608,18.16087
3.3082662,18.048368
3.3548741,17.917765
3.4364047,17.799927
3.4812064,17.711767
3.5499492,17.605124
3.5855591,17.50426
3.6293843,17.423687
3.6769252,17.326387
3.7183356,17.259342
3.711409,17.245958
3.7912188,17.053532
3.8233654,17.017233
3.849616,16.960215
3.8454971,16.932407
3.9020755,16.87628
3.9489827,16.75461
4.001389,16.637505
4.0238156,16.589247
4.042848,16.545692
4.108796,16.396667
4.143409,16.313507
4.186064,16.219938
4.195186,16.195324
4.236991,16.111145
4.250429,16.075867
4.299253,15.967207
4.343636,15.888479
4.395109,15.74593
4.4636087,15.5963
4.4974236,15.512447
4.523893,15.456877
4.5866733,15.317315
4.59399,15.29742
4.6660237,15.1400385
4.671129,15.134554
4.771491,14.964421
4.772426,14.899349
4.793138,14.855725
4.814944,14.805963
4.82937,14.748779
4.847627,14.68262
4.865805,14.626005
4.885964,14.561504
4.895167,14.518993
4.920487,14.441282
4.9405227,14.391855
4.963818,14.331569
4.963791,14.294671
4.9718146,14.262358
5.011671,14.097666
5.0394464,14.01236
5.051455,13.958123
5.0700774,13.855865
5.097139,13.755071
5.125912,13.677824
5.1204934,13.662392
5.1467824,13.596985
5.1710486,13.526899
5.203253,13.408646
5.2041373,13.35382
5.242985,13.281484
5.261542,13.200998
5.280698,13.142796
5.2938924,13.092371
5.3110256,13.035484
5.311806,13.028195
5.3328805,12.96693
5.342844,12.938388
5.355407,12.8991995
5.3806825,12.832144
5.3963914,12.760249
5.414772,12.695531
5.4388304,12.628487
5.4321647,12.62734
5.4443436,12.582759
5.454302,12.540522
5.4703045,12.479855
5.4812346,12.44882
5.481084,12.436633
5.4912267,12.395972
5.515013,12.301466
5.5171723,12.304954
5.5382476,12.243357
5.54136,12.195905
5.5444946,12.179739
5.5588737,12.11283
5.5693483,12.0724125
5.584475,12.0149355
5.588529,12.001719
5.6070724,11.940603
5.609741,11.901492
5.6104517,11.892529
5.617785,11.846775
5.6212296,11.829306
5.633955,11.737042
5.638207,11.712201
5.6479754,11.664405
5.652146,11.641436
5.6584916,11.613662
5.6634316,11.593392
5.675401,11.542572
5.6801476,11.526242
5.6916323,11.477247
5.7041492,11.424569
5.7096443,11.423179
5.711858,11.391489
5.719609,11.3568945
5.732502,11.320309
5.738417,11.290948
5.7505097,11.24162
5.7503414,11.233084
5.784106,11.158789
5.7639885,11.180209
5.7673793,11.150944
5.775978,11.134039
5.7694726,11.132728
5.7786546,11.0925455
5.7818027,11.077247
5.782001,11.069261
5.7923136,11.029942
5.792937,11.02038
5.802823,10.997447
5.8102355,10.973966
5.82535,10.942158
5.8220725,10.948445
5.827108,10.933957
5.8417463,10.921511
5.8695445,10.893505
5.873972,10.887025
5.890656,10.879051
5.891635,10.862907
5.910767,10.867615
5.925876,10.865652
5.935402,10.86177
5.9517727,10.85918
5.9711494,10.862817
5.9795246,10.862469
5.9758463,10.861765
6.0107994,10.86688
6.0232596,10.871292
6.0366864,10.8746395
6.0444717,10.878782
6.060276,10.883484
6.0825477,10.894844
6.086135,10.900194
6.1033916,10.909311
6.1436424,10.928583
6.1646624,10.935204
6.168204,10.95922
6.1855817,10.975403
6.198532,10.986761
6.207325,10.996028
6.2347946,11.02633
6.2411985,11.030874
6.256588,11.047443
6.2657576,11.059704
6.275483,11.070704
6.2794085,11.072795
6.2730565,11.076825
6.315643,11.121772
6.3323917,11.152059
6.338423,11.159487
6.347773,11.176367
6.355688,11.191011
6.373981,11.231041
6.3586254,11.230617
6.37997,11.253098
6.3822923,11.265946
6.3922024,11.272019
6.399505,11.286918
6.4062734,11.316014
6.4136305,11.323874
6.4180045,11.342845
6.4154067,11.336155
6.4280953,11.382597
6.432113,11.392702
6.440183,11.396577
6.420783,11.390959
6.441913,11.431123
6.446484,11.4312935
6.460849,11.475419
6.4491334,11.456172
6.471327,11.521982
6.453841,11.490273
6.4548244,11.496743
6.4552703,11.523621
6.454809,11.532225
6.4502435,11.560092
6.452793,11.56171
6.4503627,11.585724
6.4512806,11.5986
6.4462147,11.619251
6.4452233,11.631282
6.4418874,11.643282
6.442663,11.64714
6.4341373,11.6765375
6.4304442,11.68218
6.427243,11.700186
6.41389,11.7226
6.4120474,11.733128
6.406042,11.745022
6.401833,11.751042
6.3908296,11.774201
6.389085,11.778323
6.3799067,11.794157
6.3738346,11.806886
6.3716984,11.812882
6.3642097,11.825847
6.3533688,11.845133
6.340237,11.871798
6.338668,11.878624
6.3366537,11.884316
6.3304768,11.900317
6.3257303,11.908902
6.3213797,11.918793
6.31437,11.937841
6.3126864,11.942894
6.3088613,11.948234
6.2840157,11.998478
6.290863,11.9862795
6.285777,11.995035
6.2690487,12.025664
6.2699285,12.022514
6.2550607,12.045323
6.250906,12.053915
6.23579,12.084784
6.2302837,12.092236
6.2235765,12.105893
6.2237964,12.108065
6.210176,12.133307
6.200016,12.157315
6.1908407,12.175732
6.1809564,12.195906
6.1733346,12.206872
6.1558614,12.238578
6.159166,12.231076
6.1237874,12.292145
6.111202,12.31251
6.099335,12.336505
6.0846524,12.359703
6.0638847,12.3965
6.055693,12.407578
6.050594,12.417342
6.013296,12.482883
6.0040536,12.494211
5.9895062,12.52089
5.9445143,12.588177
5.946362,12.589096
5.906843,12.647038
5.901178,12.663252
5.895988,12.710782
5.8739657,12.70508
5.831469,12.791236
5.8141365,12.826483
5.801394,12.848921
5.802684,12.861151
5.766874,12.916066
5.768464,12.924872
5.7741714,12.936744
5.7431293,12.981857
5.7300053,13.008037
5.70234,13.065036
5.681865,13.113187
5.6796513,13.125771
5.6398354,13.231517
5.6496778,13.2631855
5.602434,13.322788
5.597449,13.35047
5.5867844,13.380482
5.5802903,13.429494
5.5631456,13.49371
5.5605617,13.492068
5.5524635,13.556435
5.5419154,13.589192
5.5248976,13.658161
5.5254984,13.697189
5.5090394,13.714862
5.4827256,13.824867
5.479438,13.840622
5.4665723,13.896259
5.462863,13.927693
5.4506974,13.976794
5.443653,14.027893
5.437574,14.091849
5.4156713,14.154991
5.39804,14.253964
5.3796735,14.364069
5.3662286,14.429514
5.3569136,14.494116
5.346715,14.551701
5.3424535,14.610766
5.3368287,14.658536
5.33047,14.723468
5.3217607,14.757282
5.322266,14.776937
5.3161936,14.850852
5.311693,14.95258
5.3014054,15.055765
5.292882,15.060544
5.278713,15.172144
5.2784452,15.21632
5.2770634,15.254997
5.2684665,15.329398
5.257431,15.453711
5.258147,15.4252
5.244707,15.490146
5.2401457,15.57229
5.226882,15.672532
5.2221403,15.702514
5.2144465,15.797427
5.1977386,15.863369
5.1946406,15.878034
5.1860003,15.914031
5.171673,16.02217
5.1648936,16.123264
5.1536417,16.185686
5.144797,16.237717
5.130314,16.283594
5.133977,16.319363
5.12185,16.408367
5.1152806,16.429312
5.105992,16.494429
5.1002264,16.572859
5.0940027,16.606583
5.0915127,16.64353
5.083812,16.70302
5.0838304,16.765675
5.0786467,16.828863
5.072094,16.86836
5.071661,16.915236
5.068673,16.95194
5.065239,16.974102
5.055556,17.095427
5.0560913,17.153845
5.0499043,17.201834
5.0456414,17.256763
5.0460095,17.324482
5.0321555,17.39737
5.028057,17.45158
5.0276637,17.487473
5.025691,17.541557
5.022904,17.56369
5.019618,17.613379
5.016417,17.656265
5.011994,17.696865
5.01542,17.72972
5.002884,17.785751
4.997299,17.850847
5.00018,17.883276
4.985548,17.926805
4.980953,17.970282
4.97511,18.002659
4.973322,18.027088
4.9628453,18.066341
4.941381,18.114182
4.9345884,18.134203
4.930289,18.153992
4.915248,18.196974
4.907031,18.226196
4.8868365,18.271826
4.8745227,18.304712
4.8623924,18.34141
4.853296,18.356443
4.8704176,18.338087
4.823617,18.411732
4.8083963,18.432835
4.793217,18.450155
4.788424,18.464602
4.7643304,18.483988
4.8001523,18.50482
4.75595,18.502375
4.728794,18.52044
4.691726,18.557846
4.688159,18.559608
4.6520176,18.590279
4.6265965,18.601027
4.6107206,18.616774
4.608191,18.615175
4.59131,18.63081
4.56469,18.630081
4.5588717,18.650524
4.550008,18.634151
4.550605,18.638407
4.5291395,18.639278
4.529336,18.631006
4.510704,18.623304
4.5005283,18.617517
4.482649,18.606913
4.4839916,18.60768
4.460951,18.596033
4.4429994,18.575773
4.4153724,18.566574
4.418286,18.547981
4.3995695,18.532578
4.3806005,18.504862
4.377205,18.493166
4.3616405,18.46381
4.3534017,18.438656
4.3495274,18.4325
4.34299,18.417295
4.3428407,18.411648
4.3318024,18.376318
4.329843,18.351372
4.319117,18.340122
4.317916,18.322163
4.314427,18.284307
4.313977,18.275902
4.3167696,18.234003
4.311817,18.188194
4.3136845,18.155348
4.312361,18.157877
4.311617,18.08614
4.3162885,18.023472
4.3239446,17.995335
4.3221827,17.9597
4.3226542,17.933268
4.326985,17.874458
4.3299704,17.822279
4.3321486,17.811537
4.336678,17.75954
4.3523355,17.689976
4.341825,17.691883
4.3477745,17.634512
4.352107,17.593552
4.3560553,17.565966
4.360251,17.523535
4.3606486,17.516264
4.3695965,17.476149
4.369388,17.42324
4.365299,17.427973
4.368866,17.42644
4.367981,17.349186
4.373906,17.329231
4.3743668,17.268839
4.3833776,17.228422
4.380763,17.214752
4.3828597,17.182753
4.3895245,17.14846
4.3871417,17.15646
4.395599,17.070541
4.3938127,17.093676
4.4026613,17.023758
4.404001,17.014002
4.4075336,16.954998
4.411805,16.914013
4.4133186,16.899508
4.413632,16.882574
4.416159,16.845608
4.418332,16.827835
4.4203787,16.814539
4.4232664,16.77326
4.434102,16.725067
4.4340935,16.690792
4.4353266,16.690886
4.441599,16.646235
4.4482727,16.661657
4.44543,16.6042
4.4482985,16.579584
4.4464264,16.555979
4.452051,16.516024
4.455522,16.479742
4.454685,16.474712
4.4583573,16.45425
4.4598675,16.409998
4.464593,16.35005
4.468836,16.322388
4.4695363,16.301476
4.4721327,16.27547
4.4704137,16.259598
4.4720383,16.20744
4.4651556,16.196987
4.471661,16.137043
4.469479,16.126892
4.463769,16.049389
4.4636908,16.05628
4.4554024,15.993755
4.4570465,15.967884
4.4543066,15.927951
4.452716,15.900746
4.449202,15.86288
4.450662,15.832957
4.452677,15.826136
4.4339695,15.7780695
4.4466677,15.747824
4.444749,15.707755
4.4473104,15.674894
4.439627,15.654993
4.43525,15.626064
4.445427,15.613708
4.4510374,15.587747
4.449804,15.582441
4.4581947,15.533664
4.4666343,15.548892
4.4775434,15.505101
4.4685006,15.454262
4.4726043,15.435862
4.475784,15.399355
4.483906,15.353599
4.481838,15.376723
4.4858127,15.338168
4.4868197,15.314781
4.495659,15.299483
4.496698,15.2886095
4.502599,15.253091
4.500778,15.242816
4.512388,15.222978
4.5049253,15.205616
4.5042667,15.180755
4.501152,15.170655
4.5017257,15.153646
4.499316,15.127559
4.499745,15.104848
4.497458,15.078005
4.485043,15.052769
4.490592,15.059392
4.489938,15.054266
4.486591,15.041445
4.4850407,15.034568
4.4804063,15.020023
4.473289,15.022383
4.476936,15.007795
4.472014,14.998837
4.461868,14.978118
4.4591174,14.974965
4.471828,14.95942
4.4483986,14.956013
4.4376717,14.954635
4.4084716,14.929214
4.4141245,14.94361
4.3933363,14.934929
4.396981,14.933149
4.3869824,14.934926
4.3670564,14.936874
4.3469186,14.929792
4.34389,14.9369335
4.315849,14.943271
4.3131065,14.941165
4.3000197,14.947027
4.289083,14.950569
4.263006,14.963249
4.256578,14.960271
4.2239175,14.975526
4.21149,14.998645
4.197601,15.004047
4.1914783,15.011364
4.1823406,15.020887
4.1770463,15.019864
4.1518726,15.037706
4.129654,15.04935
4.10646,15.058292
4.104778,15.062091
4.0540457,15.105215
4.0584407,15.096036
4.038146,15.109737
4.0312414,15.114243
3.9833946,15.149887
3.9689162,15.158994
3.9634757,15.151636
3.940453,15.161457
3.9334772,15.164844
3.8593936,15.202995
3.8884134,15.179985
3.854872,15.185729
3.844895,15.191931
3.8305838,15.190719
3.8284268,15.199647
3.798468,15.207943
3.7673588,15.2175665
3.761466,15.2259245
3.7557063,15.2222
3.7101336,15.22871
3.6910782,15.232142
3.6607857,15.235096
3.6175702,15.237797
3.6050014,15.235138
3.5724146,15.239375
3.5604036,15.239199
3.5370433,15.241888
3.5196297,15.264525
3.514514,15.24102
3.4596078,15.24454
3.4609022,15.246194
3.4178846,15.249975
3.4009483,15.247654
3.382296,15.250972
3.3835828,15.258114
3.317734,15.262016
3.3085036,15.265022
3.269138,15.269035
3.2200499,15.280455
3.2262769,15.281942
3.1536028,15.296538
3.1402152,15.293116
3.1588063,15.339909
3.0998032,15.33303
3.0578432,15.303637
3.0410242,15.300706
3.0399864,15.313469
2.9945395,15.29947
2.998407,15.296457
2.9688656,15.293895
2.9391947,15.291362
2.905207,15.284651
2.89498,15.285214
2.860108,15.279397
2.8538182,15.2774105
2.8231473,15.274178
2.8206666,15.276298
2.7862904,15.270681
2.7408333,15.279061
2.7384722,15.270406
2.7129197,15.25535
2.7166882,15.260681
2.6561205,15.211159
2.6644297,15.238089
2.6610405,15.236
2.6332417,15.22528
2.60904,15.214464
2.5988016,15.212063
2.5613215,15.202913
2.5538151,15.19812
2.52297,15.180462
2.490549,15.160774
2.4665995,15.138849
2.4470768,15.12881
2.4397826,15.125882
2.417391,15.110529
2.4045677,15.102001
2.379627,15.08478
2.381032,15.079726
2.3718228,15.057372
2.3338826,15.036713
2.3338497,15.031431
2.31581,15.002966
2.316581,14.996736
2.2998335,14.978467
2.272913,14.937355
2.2728958,14.933556
2.2533214,14.901181
2.2424717,14.87497
2.2245705,14.864327
2.195214,14.811312
2.2176359,14.851396
2.2122502,14.842618
2.2127416,14.811403
2.2237394,14.779861
2.2310033,14.764739
2.2361543,14.7504835
2.2365935,14.731282
2.234603,14.713298
2.2548792,14.687108
2.2939143,14.645923
2.2577903,14.67948
2.2706285,14.657844
2.2751255,14.643346
2.281842,14.642176
2.294999,14.625667
2.3174663,14.604881
2.340782,14.585811
2.342627,14.584599
2.3579376,14.573282
2.3625078,14.569758
2.3779721,14.561343
2.3969905,14.551512
2.4441092,14.52447
2.4401906,14.530844
2.4715576,14.518393
2.507078,14.487667
2.5248563,14.500586
2.5434866,14.468203
2.5692258,14.501901
2.592443,14.493304
2.6150062,14.491204
2.561722,14.542754
2.6475053,14.486069
2.7137115,14.482635
2.7337523,14.476578
2.7940273,14.46558
2.7822204,14.471922
2.7952135,14.474493
2.8286963,14.4703865
2.880829,14.469116
2.8527563,14.474353
2.897159,14.470218
2.9774833,14.5028
2.9706001,14.461446
3.0827785,14.452093
3.0682118,14.4620075
3.1063232,14.452733
3.124435,14.452191
3.1419995,14.448464
3.1651895,14.447051
3.2014022,14.438952
3.2438538,14.4300165
3.2604332,14.428411
3.3053918,14.419904
3.3232114,14.41579
3.3454635,14.412988
3.3539784,14.408092
3.362012,14.408579
3.3752167,14.409438
3.4303684,14.408163
3.482127,14.40016
3.5020998,14.386165
3.5326698,14.384136
3.5772703,14.375565
3.591867,14.374104
3.5674694,14.40745
3.6309195,14.370979
3.6466289,14.37384
3.6865482,14.389079
3.7247477,14.350573
3.7925522,14.33565
3.8278627,14.328802
3.85601,14.321382
3.8968337,14.307954
3.9086795,14.3068
3.9610596,14.294333
3.9525273,14.2939005
4.002756,14.2830305
4.031668,14.276383
4.052918,14.270211
4.066024,14.266565
4.1214204,14.251085
4.172013,14.233585
4.1982036,14.220107
4.1952953,14.224932
4.2472076,14.2033
4.2428327,14.20963
4.288271,14.194868
4.2865505,14.19006
4.314015,14.17816
4.345166,14.168981
4.344076,14.165884
4.3929057,14.146257
4.4382854,14.124709
4.4431767,14.12221
4.4771485,14.108348
4.5174465,14.0876465
4.5332236,14.0751295
4.5565553,14.065571
4.5964217,14.044803
4.609916,14.036203
4.6398554,14.020806
4.67461,13.99474
4.7025456,13.984806
4.722054,13.967017
4.7300663,13.962505
4.7709546,13.939217
